s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 3.2682401E+002, 5.9245418E-001,-5.7560136E-002,-5.2395005E-001,-1.9231659E-002,-7.3125678E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1450390E-003,-8.2949757E-003, 1.7224568E-005, 1.7224568E-005
 3.2783472E+002, 6.2795932E-001,-6.3539211E-002,-5.2473621E-001,-1.6379118E-002,-7.2980802E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7300577E-002, 2.3297487E-002, 1.7242803E-005, 1.7242803E-005
 3.2884558E+002, 6.1265288E-001,-7.0034330E-002,-5.6521205E-001,-1.8200549E-002,-7.3699306E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7056549E-002,-4.0801417E-002, 1.7260912E-005, 1.7260912E-005
 3.2981845E+002, 6.1932534E-001,-6.2988452E-002,-5.2365459E-001,-1.7010526E-002,-7.2227500E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0068806E-002, 1.5664559E-002, 1.7278568E-005, 1.7278568E-005
 3.3082269E+002, 5.9337673E-001,-5.6973079E-002,-5.3607437E-001,-1.6156374E-002,-7.3101153E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9900081E-002,-1.5834403E-002, 1.7296203E-005, 1.7296203E-005
 3.3182941E+002, 6.0236168E-001,-5.8679066E-002,-5.3640686E-001,-1.4739339E-002,-7.3607766E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1566456E-003,-7.4709516E-003, 1.7314292E-005, 1.7314292E-005
 3.3283612E+002, 6.0387778E-001,-5.9414495E-002,-5.3165780E-001,-1.4567494E-002,-7.5221343E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3356886E-003,-1.7695356E-003, 1.7332167E-005, 1.7332167E-005
 3.3382584E+002, 6.0658121E-001,-6.0833322E-002,-5.3407886E-001,-1.6274922E-002,-7.4082338E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1519403E-003,-4.6133027E-003, 1.7350268E-005, 1.7350268E-005
 3.3481903E+002, 6.1246642E-001,-6.8459251E-002,-5.2800586E-001,-1.7315146E-002,-7.3132386E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2601955E-003,-1.3211561E-003, 1.7367717E-005, 1.7367717E-005
 3.3583310E+002, 6.3862552E-001,-6.0954922E-002,-5.7106933E-001,-1.6338101E-002,-7.3269014E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4106853E-003,-9.7441590E-003, 1.7385741E-005, 1.7385741E-005
 3.3681949E+002, 6.0766074E-001,-6.0123189E-002,-5.2804553E-001,-1.4457644E-002,-7.4375464E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7179750E-003, 5.0269387E-003, 1.7403877E-005, 1.7403877E-005
 3.3783075E+002, 6.0904299E-001,-6.4161013E-002,-5.3616847E-001,-1.5078333E-002,-7.4649549E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8716041E-003,-6.3722897E-003, 1.7421626E-005, 1.7421626E-005
 3.3883850E+002, 6.1295858E-001,-6.0627539E-002,-5.2319838E-001,-1.7009556E-002,-7.3892663E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5431152E-002, 1.2115713E-002, 1.7439869E-005, 1.7439869E-005
 3.3983282E+002, 6.1635151E-001,-6.3361710E-002,-5.3808842E-001,-1.5992054E-002,-7.3119090E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1531365E-003,-1.0979865E-003, 1.7457787E-005, 1.7457787E-005
 3.4082916E+002, 6.0697901E-001,-6.4438788E-002,-5.5335720E-001,-1.5064024E-002,-7.4612886E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5959493E-002,-2.5888464E-002, 1.7475415E-005, 1.7475415E-005
 3.4183994E+002, 6.2914610E-001,-6.7094806E-002,-5.1666283E-001,-1.7442628E-002,-7.4008844E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9396323E-002, 2.7938437E-002, 1.7493446E-005, 1.7493446E-005
 3.4282889E+002, 6.3209451E-001,-6.5701124E-002,-5.6601213E-001,-1.7939243E-002,-7.4079854E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0793506E-002,-1.7565402E-002, 1.7511255E-005, 1.7511255E-005
 3.4382535E+002, 6.3657563E-001,-6.8154052E-002,-5.3330642E-001,-1.7188355E-002,-7.2801359E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8134743E-002, 1.7919529E-002, 1.7529013E-005, 1.7529013E-005
 3.4482693E+002, 6.1556879E-001,-6.2566379E-002,-5.6432825E-001,-1.6952078E-002,-7.4347823E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2853379E-002,-2.8285353E-002, 1.7547121E-005, 1.7547121E-005
 3.4582797E+002, 6.2704954E-001,-6.0462712E-002,-5.3457410E-001,-1.5175888E-002,-7.5364221E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9969420E-002, 1.6829302E-002, 1.7614348E-005, 1.7614348E-005
 3.4681351E+002, 6.2307010E-001,-6.9963135E-002,-5.5808180E-001,-1.5445521E-002,-7.5528431E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9262003E-002,-2.0427909E-002, 1.7763831E-005, 1.7763831E-005
 3.4783344E+002, 6.2552787E-001,-7.1280781E-002,-5.4741857E-001,-1.7030583E-002,-7.5629761E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1777692E-003,-1.0209626E-002, 1.7917204E-005, 1.7917204E-005
 3.4882147E+002, 6.4310268E-001,-7.0571997E-002,-5.5291541E-001,-1.5269424E-002,-7.5559541E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0220200E-003, 4.3382927E-003, 1.8072436E-005, 1.8072436E-005
 3.4980951E+002, 6.3513486E-001,-6.6275911E-002,-5.4683052E-001,-1.5332486E-002,-7.7369001E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2172915E-002, 6.6882076E-003, 1.8223802E-005, 1.8223802E-005
 3.5080713E+002, 6.4685602E-001,-6.4737994E-002,-5.6428782E-001,-1.5333066E-002,-7.6972885E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6402824E-004, 2.4894362E-003, 1.8376401E-005, 1.8376401E-005
 3.5182385E+002, 6.3772719E-001,-6.4476678E-002,-5.6364285E-001,-1.5492574E-002,-7.7445991E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2983422E-003,-5.8926541E-003, 1.8529846E-005, 1.8529846E-005
 3.5282303E+002, 6.6756091E-001,-7.0134331E-002,-5.8508356E-001,-1.6886612E-002,-7.8998107E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8894324E-003,-4.5514952E-003, 1.8685644E-005, 1.8685644E-005
 3.5382388E+002, 6.5918495E-001,-6.6108140E-002,-5.6945892E-001,-1.7385210E-002,-7.8948992E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1269974E-003, 6.2247867E-003, 1.8839275E-005, 1.8839275E-005
 3.5483081E+002, 6.6139740E-001,-6.8543847E-002,-5.8264360E-001,-1.7023077E-002,-8.0149714E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2652715E-003,-6.8211375E-003, 1.8992026E-005, 1.8992026E-005
 3.5580524E+002, 6.5880763E-001,-6.6626556E-002,-5.8084605E-001,-1.6807949E-002,-8.1880926E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0202607E-003,-5.4811193E-003, 1.9132947E-005, 1.9132947E-005
 3.5681866E+002, 6.7644209E-001,-7.1823117E-002,-5.8144959E-001,-1.8075945E-002,-8.0888793E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4096103E-003, 5.0853539E-003, 1.9229605E-005, 1.9229605E-005
 3.5783255E+002, 6.7470661E-001,-6.8731272E-002,-5.8400680E-001,-1.6213538E-002,-8.2174339E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1372202E-002, 5.7467805E-003, 1.9320453E-005, 1.9320453E-005
 3.5882507E+002, 6.8244617E-001,-7.2653847E-002,-5.9023626E-001,-1.7397208E-002,-8.2013259E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5123444E-003, 2.1506512E-003, 1.9410856E-005, 1.9410856E-005
 3.5980145E+002, 6.8412479E-001,-7.0829918E-002,-5.8777909E-001,-1.8329748E-002,-8.1932765E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0445196E-002, 7.1778396E-003, 1.9500663E-005, 1.9500663E-005
 3.6082553E+002, 7.1317682E-001,-7.7219195E-002,-6.4119482E-001,-1.7267158E-002,-8.3085506E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8864180E-002,-2.2512663E-002, 1.9590348E-005, 1.9590348E-005
 3.6182263E+002, 6.7512587E-001,-6.9765974E-002,-5.8453948E-001,-1.9135470E-002,-8.2754315E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5767411E-003, 1.6766741E-003, 1.9681594E-005, 1.9681594E-005
 3.6282922E+002, 7.0013206E-001,-7.4184567E-002,-6.1042335E-001,-1.8320576E-002,-8.1984761E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6428067E-003,-2.8046231E-003, 1.9772878E-005, 1.9772878E-005
 3.6382733E+002, 7.3063928E-001,-7.7807525E-002,-6.2862047E-001,-1.9719790E-002,-8.3891840E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6356390E-003, 4.4831066E-003, 1.9864646E-005, 1.9864646E-005
 3.6480258E+002, 6.9883591E-001,-7.4268284E-002,-5.9691177E-001,-1.9740940E-002,-8.5544667E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3766438E-002, 7.9063616E-003, 1.9952322E-005, 1.9952322E-005
 3.6581219E+002, 6.9318438E-001,-7.6204388E-002,-6.0372731E-001,-2.1046427E-002,-8.6085490E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4950558E-003,-7.8023510E-003, 2.0043258E-005, 2.0043258E-005
 3.6680875E+002, 7.1912746E-001,-7.7771506E-002,-6.1067213E-001,-2.1072108E-002,-8.3576526E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6367083E-003, 9.6033576E-003, 2.0134776E-005, 2.0134776E-005
 3.6781802E+002, 7.1306577E-001,-7.5163518E-002,-6.2801990E-001,-2.0215739E-002,-8.3755788E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9310583E-003,-1.0341770E-002, 2.0225532E-005, 2.0225532E-005
 3.6880997E+002, 7.0574109E-001,-7.3503142E-002,-6.2743572E-001,-2.0048348E-002,-8.5881742E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5764604E-003,-1.5254708E-002, 2.0314172E-005, 2.0314172E-005
 3.6982233E+002, 7.0820175E-001,-7.2415261E-002,-6.2245543E-001,-1.8999794E-002,-8.6365711E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4571957E-003,-5.6773696E-003, 2.0406181E-005, 2.0406181E-005
 3.7080688E+002, 7.2920605E-001,-7.4240461E-002,-6.3509734E-001,-1.7322855E-002,-8.6843698E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3354438E-003, 2.5367057E-003, 2.0496557E-005, 2.0496557E-005
 3.7182159E+002, 7.3456021E-001,-8.4277177E-002,-6.5043697E-001,-1.7615932E-002,-8.6324296E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0940899E-002,-1.7778507E-002, 2.0587025E-005, 2.0587025E-005
 3.7280533E+002, 7.2658641E-001,-8.0759138E-002,-6.0816016E-001,-1.9081492E-002,-8.4803399E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2516117E-002, 1.8577137E-002, 2.0678347E-005, 2.0678347E-005
 3.7381088E+002, 7.4719674E-001,-8.9942520E-002,-6.5024557E-001,-1.8893305E-002,-8.6017326E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2821759E-003,-1.1893251E-002, 2.0768136E-005, 2.0768136E-005
 3.7482047E+002, 7.3990643E-001,-8.7140790E-002,-6.4608272E-001,-2.0151963E-002,-8.7245931E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2256603E-002,-1.3477764E-002, 2.0858750E-005, 2.0858750E-005
 3.7581790E+002, 7.2175374E-001,-8.8514525E-002,-6.1376134E-001,-2.1813917E-002,-8.5682459E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2211244E-003,-2.3446130E-003, 2.0950011E-005, 2.0950011E-005
 3.7680997E+002, 7.5293099E-001,-8.9311559E-002,-6.3463753E-001,-2.0606341E-002,-8.5990248E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7294231E-002, 8.3669623E-003, 2.1039145E-005, 2.1039145E-005
 3.7781549E+002, 7.5092225E-001,-8.6960458E-002,-6.2339288E-001,-2.2376344E-002,-8.7904623E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0877147E-002, 1.8183777E-002, 2.1130206E-005, 2.1130206E-005
 3.7879059E+002, 7.3821176E-001,-7.4252818E-002,-6.5004173E-001,-2.1111798E-002,-8.9379709E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0017065E-003,-7.2035234E-003, 2.1220738E-005, 2.1220738E-005
 3.7981680E+002, 7.4771270E-001,-7.8936833E-002,-6.4852245E-001,-2.1515387E-002,-9.0200331E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6377778E-003,-1.2709929E-003, 2.1310269E-005, 2.1310269E-005
 3.8080331E+002, 7.4563619E-001,-7.5501394E-002,-6.5902557E-001,-1.8421116E-002,-9.1245522E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.8152492E-003,-7.3210227E-003, 2.1400747E-005, 2.1400747E-005
 3.8179996E+002, 7.3636291E-001,-7.8790880E-002,-6.4856089E-001,-2.3321038E-002,-9.0098223E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1143370E-002,-1.4318905E-002, 2.1491018E-005, 2.1491018E-005
 3.8280020E+002, 7.9096263E-001,-8.8733842E-002,-6.8350065E-001,-2.0844773E-002,-9.0028134E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7681688E-003,-2.1256426E-003, 2.1581349E-005, 2.1581349E-005
 3.8380634E+002, 7.5686484E-001,-8.9367015E-002,-6.5713466E-001,-2.2118509E-002,-9.1690900E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1664102E-003,-1.1764511E-002, 2.1673251E-005, 2.1673251E-005
 3.8479477E+002, 7.6645340E-001,-8.6536989E-002,-6.4196595E-001,-2.3640391E-002,-8.9103792E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4010887E-002, 1.4301163E-002, 2.1761840E-005, 2.1761840E-005
 3.8580365E+002, 7.4049637E-001,-9.5170323E-002,-6.7069806E-001,-2.1656381E-002,-9.0089448E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9332852E-002,-4.7037400E-002, 2.1852342E-005, 2.1852342E-005
 3.8678787E+002, 7.7721234E-001,-7.8946397E-002,-6.3565184E-001,-1.9839144E-002,-9.0344396E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6611996E-002, 4.2765930E-002, 2.1943150E-005, 2.1943150E-005
 3.8779346E+002, 7.6482726E-001,-7.8931706E-002,-6.7194842E-001,-1.9487151E-002,-9.2582733E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1048513E-003,-5.5492781E-003, 2.2034000E-005, 2.2034000E-005
 3.8880469E+002, 8.1813153E-001,-9.5112505E-002,-7.0587344E-001,-1.9312355E-002,-9.3697011E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.2905842E-003,-2.1761397E-003, 2.2125140E-005, 2.2125140E-005
 3.8980655E+002, 7.6841781E-001,-8.8080313E-002,-6.5793754E-001,-2.7161381E-002,-9.1617053E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6564414E-003,-4.7705826E-003, 2.2216333E-005, 2.2216333E-005
 3.9080219E+002, 7.7565801E-001,-9.1277804E-002,-6.7731968E-001,-1.9915140E-002,-9.3715220E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0873182E-003,-1.2863989E-002, 2.2306646E-005, 2.2306646E-005
 3.9178534E+002, 7.8096824E-001,-8.3800172E-002,-6.6411096E-001,-1.8321911E-002,-9.4774557E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5642467E-002, 1.4725720E-002, 2.2395470E-005, 2.2395470E-005
 3.9280127E+002, 7.9485122E-001,-8.6204682E-002,-7.0140744E-001,-1.9803037E-002,-9.3944858E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5017286E-002,-1.2573337E-002, 2.2486600E-005, 2.2486600E-005
 3.9379028E+002, 7.8570525E-001,-8.0210094E-002,-6.8124476E-001,-1.7415787E-002,-9.4463740E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0796837E-003, 6.8251644E-003, 2.2577176E-005, 2.2577176E-005
 3.9478973E+002, 7.9124534E-001,-9.0998224E-002,-7.0709099E-001,-1.8691785E-002,-9.4017209E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1672751E-002,-2.5545063E-002, 2.2666910E-005, 2.2666910E-005
 3.9579291E+002, 7.9413253E-001,-1.0152884E-001,-6.5387719E-001,-2.2512461E-002,-9.7045659E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2012875E-002, 1.6204331E-002, 2.2757113E-005, 2.2757113E-005
 3.9680066E+002, 7.9760503E-001,-1.0421895E-001,-6.5457407E-001,-2.6410693E-002,-9.3484138E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6302573E-002, 1.2391968E-002, 2.2848789E-005, 2.2848789E-005
 3.9777908E+002, 7.7683556E-001,-9.0010982E-002,-6.9148749E-001,-2.1704575E-002,-9.5104743E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4167112E-002,-2.6376992E-002, 2.2939454E-005, 2.2939454E-005
 3.9880212E+002, 8.5130562E-001,-9.7181143E-002,-7.1844384E-001,-2.3151167E-002,-9.4669643E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8321493E-002, 1.2520001E-002, 2.3030059E-005, 2.3030059E-005
 3.9978357E+002, 8.2069908E-001,-8.8305062E-002,-7.0923285E-001,-2.1075993E-002,-9.6584388E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9811402E-003, 2.0755130E-003, 2.3121223E-005, 2.3121223E-005
 4.0079602E+002, 8.3236163E-001,-9.6925970E-002,-7.3760594E-001,-2.1495121E-002,-9.4671388E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5272252E-002,-2.3674865E-002, 2.3217135E-005, 2.3217135E-005
 4.0178329E+002, 8.2687717E-001,-8.6638991E-002,-7.1190293E-001,-1.9918127E-002,-9.6614810E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.9600669E-003, 8.4074548E-003, 2.3316877E-005, 2.3316877E-005
 4.0277826E+002, 8.3156076E-001,-9.7636605E-002,-7.0973364E-001,-2.0504268E-002,-9.8946464E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0614458E-003, 3.6763539E-003, 2.3416676E-005, 2.3416676E-005
 4.0378973E+002, 8.6677024E-001,-1.1083459E-001,-7.3149924E-001,-2.4236018E-002,-9.8069646E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4949219E-003, 1.9058426E-004, 2.3518711E-005, 2.3518711E-005
 4.0479260E+002, 8.6650303E-001,-9.9811090E-002,-7.2472014E-001,-2.9040910E-002,-9.6370092E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9954917E-002, 1.2921254E-002, 2.3619810E-005, 2.3619810E-005
 4.0579230E+002, 8.5954957E-001,-9.8717032E-002,-7.4822276E-001,-2.3000351E-002,-9.6793015E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0787841E-003,-1.0400252E-002, 2.3719988E-005, 2.3719988E-005
 4.0678360E+002, 8.4091877E-001,-9.2351210E-002,-7.4184879E-001,-2.2875988E-002,-9.8868062E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5513686E-002,-1.6167109E-002, 2.3820097E-005, 2.3820097E-005
 4.0780173E+002, 8.2955281E-001,-9.8420810E-002,-7.2780087E-001,-2.0682520E-002,-9.9675161E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1626250E-002,-1.7361357E-002, 2.3921044E-005, 2.3921044E-005
 4.0878897E+002, 8.5153397E-001,-8.8682452E-002,-7.3012825E-001,-2.1440576E-002,-9.9736393E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4926286E-002, 1.1272720E-002, 2.4022103E-005, 2.4022103E-005
 4.0978189E+002, 8.5426058E-001,-9.5499784E-002,-7.3431298E-001,-2.1384193E-002,-9.9707734E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4459535E-003, 3.0536523E-003, 2.4121261E-005, 2.4121261E-005
 4.1078894E+002, 8.4214633E-001,-9.5776952E-002,-7.2770281E-001,-2.3927685E-002,-1.0004041E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3218649E-003,-5.2711156E-003, 2.4222992E-005, 2.4222992E-005
 4.1178656E+002, 8.8609333E-001,-9.8462143E-002,-7.3079754E-001,-2.3443432E-002,-1.0066712E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9958674E-002, 3.3380144E-002, 2.4322931E-005, 2.4322931E-005
 4.1277185E+002, 9.0483579E-001,-1.0915077E-001,-8.0071755E-001,-2.4738757E-002,-1.0346438E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5820362E-002,-2.9781633E-002, 2.4422768E-005, 2.4422768E-005
 4.1377432E+002, 8.6107937E-001,-1.1896022E-001,-7.6460146E-001,-2.6716633E-002,-1.0392773E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0656681E-002,-4.9209337E-002, 2.4523568E-005, 2.4523568E-005
 4.1477863E+002, 8.9251338E-001,-1.0890912E-001,-7.3452517E-001,-2.3951788E-002,-9.9091554E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8012752E-002, 2.5117401E-002, 2.4623845E-005, 2.4623845E-005
 4.1577243E+002, 8.8583308E-001,-1.0906624E-001,-7.6254718E-001,-2.2366352E-002,-1.0184250E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7890682E-003,-8.1568775E-003, 2.4724713E-005, 2.4724713E-005
 4.1677045E+002, 8.7144891E-001,-9.7766562E-002,-7.5781194E-001,-2.1510356E-002,-1.0094403E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2693953E-003,-5.6500471E-003, 2.4825261E-005, 2.4825261E-005
 4.1777914E+002, 8.8718938E-001,-9.8612427E-002,-7.6937077E-001,-2.0187150E-002,-1.0238891E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3473337E-003,-9.9120132E-004, 2.4926342E-005, 2.4926342E-005
 4.1877484E+002, 8.9834019E-001,-1.1026619E-001,-8.0202930E-001,-2.0346773E-002,-1.0153212E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7746878E-002,-3.4312228E-002, 2.5026197E-005, 2.5026197E-005
 4.1979645E+002, 9.0150622E-001,-1.0144102E-001,-7.4710387E-001,-2.1464156E-002,-1.0124500E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2480839E-002, 3.1487059E-002, 2.5127789E-005, 2.5127789E-005
 4.2077567E+002, 8.9736071E-001,-1.1261097E-001,-7.6353815E-001,-2.3250111E-002,-1.0416518E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0943922E-003,-2.0489376E-003, 2.5229072E-005, 2.5229072E-005
 4.2179315E+002, 9.1036753E-001,-1.1228666E-001,-7.5711811E-001,-2.5322373E-002,-1.0485075E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9705196E-002, 1.5629905E-002, 2.5329232E-005, 2.5329232E-005
 4.2278690E+002, 8.9035188E-001,-1.2316258E-001,-7.5295994E-001,-2.9094215E-002,-1.0496680E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.3930728E-003,-1.4875356E-002, 2.5431178E-005, 2.5431178E-005
 4.2377838E+002, 8.7731018E-001,-1.1537406E-001,-7.6296653E-001,-2.6210158E-002,-1.0415892E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3672368E-002,-2.7250983E-002, 2.5529661E-005, 2.5529661E-005
 4.2478720E+002, 9.0083132E-001,-1.1855081E-001,-7.5649872E-001,-2.5662392E-002,-1.0673131E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5544857E-003, 1.0872486E-004, 2.5631129E-005, 2.5631129E-005
 4.2576596E+002, 8.9848453E-001,-1.0440209E-001,-7.6124956E-001,-2.7950749E-002,-1.0676400E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8901585E-003, 4.8714425E-003, 2.5730856E-005, 2.5730856E-005
 4.2676852E+002, 9.2069739E-001,-1.2908323E-001,-7.8015057E-001,-2.5823648E-002,-1.0573512E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1442782E-002,-1.4370629E-002, 2.5829705E-005, 2.5829705E-005
 4.2777066E+002, 8.8706259E-001,-1.0969540E-001,-7.1971334E-001,-2.9833195E-002,-1.0360844E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3206227E-002, 2.7810296E-002, 2.5931953E-005, 2.5931953E-005
 4.2878629E+002, 9.0490834E-001,-1.0673929E-001,-7.8237719E-001,-2.4866370E-002,-1.0545836E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1698536E-003,-9.0850547E-003, 2.6032936E-005, 2.6032936E-005
 4.2978000E+002, 9.1930445E-001,-1.0812341E-001,-8.0882178E-001,-2.5323401E-002,-1.0761960E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0505629E-002,-2.2974908E-002, 2.6134134E-005, 2.6134134E-005
 4.3078702E+002, 9.4319507E-001,-1.2108076E-001,-7.7294171E-001,-2.3967534E-002,-1.0785771E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2887324E-002, 2.5194272E-002, 2.6233964E-005, 2.6233964E-005
 4.3176834E+002, 9.5833399E-001,-1.3476705E-001,-8.0544235E-001,-2.6415626E-002,-1.0709761E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6232238E-003,-8.3017497E-003, 2.6334478E-005, 2.6334478E-005
